"id";"uri";"urlDocumentoPauta";"dataHoraInicio";"dataHoraFim";"situacao";"descricao";"descricaoTipo";"localExterno";"localCamara.nome";"localCamara.predio";"localCamara.sala";"localCamara.andar"
"59342";"https://dadosabertos.camara.leg.br/api/v2/eventos/59342";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1859539";"2020-03-10T14:24:33";"2020-03-10T16:58:44";"Encerrada";"Audiência Pública e Deliberação de Requerimentos (recebidos até às 18h do dia anterior)

RENATA MONTEIRO - Farmacêutica, membro da Comissão de plantas medicinais e fitoterápicos do CRF/SP (REQ 54 - Paulo Teixeira) - confirmada

EUCLIDES LARA CARDOZO - Farmacêutico Bioquímico, mestre em produtos naturais e sintéticos bioativos e doutor em agronomia - produção vegetal (REQ 17 - Eduardo Costa) - confirmado

FABIAN BORGHETTI - Doutor em Biologia molecular e pós-doutor em fitoquímica aplicada à alelopatia (REQ 17 - Eduardo Costa) - confirmado 

SÉRGIO ROCHA  - Engenheiro Agrônomo, Geógrafo e especialista em Agroecologia (REQ 17 - Eduardo Costa) - confirmado

ROBERTO FONTES VIEIRA  - Pesquisador em Recursos Genéticos e Biotecnologia na EMBRAPA  (REQ 34 - Luciano Ducci)  - confirmado";"Reunião Deliberativa";"";"Anexo II, Plenário 03";"";"";""
"59452";"https://dadosabertos.camara.leg.br/api/v2/eventos/59452";"";"2020-03-10T14:00:00";"";"Cancelada";"Sessão Deliberativa Extraordinária";"Sessão Deliberativa";"";"Plenário da Câmara dos Deputados";"";"";""
"59425";"https://dadosabertos.camara.leg.br/api/v2/eventos/59425";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1864414";"2020-03-10T14:00:00";"";"Encerrada (Termo)";"Deliberação dos Requerimentos apresentados até as 18h do dia 09/03/2020.";"Reunião Deliberativa";"";"Anexo II, Plenário 16";"";"";""
"59422";"https://dadosabertos.camara.leg.br/api/v2/eventos/59422";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1863934";"2020-03-11T11:34:45";"2020-03-11T16:19:00";"Encerrada";"Discussão e Votação de Proposta.";"Reunião Deliberativa";"";"Anexo II, Plenário 02";"";"";""
"59261";"https://dadosabertos.camara.leg.br/api/v2/eventos/59261";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1853425";"2020-03-10T10:25:01";"2020-03-10T13:28:38";"Encerrada";"56ª Legislatura - 2ª Sessão Legislativa Ordinária

Reunião Temática do Grupo de Estudos CIDADES INTELIGENTES

P A U T A
 O objetivo da Reunião é debater sobre Educação para Sociedade Inovadora e Altamente Qualificada - Educação da população em geral.

Esta reunião será dedicada à apresentação de diagnósticos, pesquisas, levantamentos de demandas, programas, projetos e ações, sugestões e críticas relacionados aos desafios na área de educação, formação profissional e capacitação tecnológica, impostos pela transformação digital e pelos novos paradigmas de sociedade, economia e mercado que estão se formando. 
 
A apresentação, portanto, pode ser tão ampla quanto necessária, de forma a contribuir para o esclarecimento dos rumos para a superação do atraso educacional e das deficiências na capacitação tecnológica, e discorrer sobre assuntos desde, por exemplo, políticas de educação básica e superior, currículo e formação de professores, inclusão digital e conectividade nas escolas, metodologias inovadoras de ensino, até novos arranjos educacionais e parcerias entre o público e o privado. 

O estudo tem como objetivo avaliar o impacto do crescimento urbano no transporte público, segurança, mobilidade, educação e serviços públicos em geral e sugerir inovações em todas as dimensões, de forma a garantir melhoria de qualidade de vida da população, sempre com foco na cidadania e no bem-estar das pessoas. Espera-se conhecer projetos com aplicações práticas de soluções tecnológicas disponíveis na integração dos serviços públicos visando à solução de problemas e o desenvolvimento urbano nas cidades. 

O propósito da reunião é saber como essas soluções influenciaram as experiências práticas realizadas em municípios para subsidiar o estudo sobre Cidades Inteligentes que está sendo desenvolvido na Câmara dos Deputados.

Trata-se de um dos densos temas conduzidos pelo CEDES - Centro de Estudos e Debates Estratégicos da Câmara dos Deputados.

A publicação que irá compilar os debates, discussões e conhecimento adquirido e que será lançada no final do estudo pretende ser uma referência para a administração municipal que dentro de sua realidade, irá entender as ações que se aplicam. Com a realização deste estudo espera-se contribuir para a potencialização desse debate na agenda legislativa além de romper barreiras que precisam ser resolvidas, como fomento aos atores, compartilhamento de experiências, construção de legislações adequadas, entre outros.

RELATORES:
 Deputado FRANCISCO JR (PSD/GO)
 Deputado HAROLDO CATHEDRAL (PSD/RR)
 Deputada ANGELA AMIN (PP/SC)
 Deputado EDUARDO BRAIDE (PODE/MA)

PALESTRANTES CONVIDADOS:
 - Cláudio Benedito Silva Furtado Secretário de Estado da Educação e Ciência e Tecnologia da Paraíba
 - José Marques Aurélio de Souza - Vice-presidente da União Nacional dos Dirigentes Municipais de Educação - Undime/Ceará e Dirigente Municipal de Educação de Jucás/ CE 
 - Lúcia  Gomes Vieira Dellagnelo -  Presidente Centro de Inovação para a Educação Brasileira - CIEB";"Reunião Técnica";"";"Anexo II, Plenário 06";"";"";""
"59451";"https://dadosabertos.camara.leg.br/api/v2/eventos/59451";"";"2020-03-10T09:39:00";"2020-03-10T12:24:00";"Encerrada";"Homenagem ao Dia Mundial das Doenças Raras";"Sessão Não Deliberativa Solene";"";"Plenário da Câmara dos Deputados";"";"";""
"59448";"https://dadosabertos.camara.leg.br/api/v2/eventos/59448";"";"2020-03-09T14:00:00";"";"Encerrada(Comunicado)";"Sessão Não Deliberativa de Debates";"Sessão Não Deliberativa de Debates";"";"Plenário da Câmara dos Deputados";"";"";""
"59447";"https://dadosabertos.camara.leg.br/api/v2/eventos/59447";"";"2020-03-09T09:21:00";"2020-03-09T11:16:00";"Encerrada";"Homenagem aos 209 Anos do Município de Garanhuns/PE";"Sessão Não Deliberativa Solene";"";"Plenário da Câmara dos Deputados";"";"";""
"59440";"https://dadosabertos.camara.leg.br/api/v2/eventos/59440";"";"2020-03-06T15:32:00";"2020-03-06T17:31:00";"Encerrada";"Homenagem ao Centenário da Mãe Ruth de Oxalá e às Mulheres de Terreiro do DF e Entorno";"Sessão Não Deliberativa Solene";"";"Plenário da Câmara dos Deputados";"";"";""
"59446";"https://dadosabertos.camara.leg.br/api/v2/eventos/59446";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1864163";"2020-03-06T10:29:00";"2020-03-06T12:29:00";"Encerrada";"Simpósio conjunto da Comissão Externa do Coronavírus e da Comissão de Saúde da Assembleia Legislativa do Rio de Janeiro

(Requerimento 8/2020 do Deputado Dr. Luiz Antônio Teixeira Jr)";"Simpósio";"Plenário Barbosa Lima Sobrinho na Assembleia Legislativa do Estado do Rio de Janeiro - ALERJ";"";"";"";""
"59439";"https://dadosabertos.camara.leg.br/api/v2/eventos/59439";"";"2020-03-06T09:00:00";"";"Encerrada(Comunicado)";"Sessão Não Deliberativa de Debates";"Sessão Não Deliberativa de Debates";"";"Plenário da Câmara dos Deputados";"";"";""
"59430";"https://dadosabertos.camara.leg.br/api/v2/eventos/59430";"";"2020-03-05T14:00:00";"2020-03-05T17:02:00";"Encerrada";"Sessão Não Deliberativa de Debates";"Sessão Não Deliberativa de Debates";"";"Plenário da Câmara dos Deputados";"";"";""
"59428";"https://dadosabertos.camara.leg.br/api/v2/eventos/59428";"";"2020-03-05T11:47:00";"2020-03-05T13:40:00";"Encerrada";"Homenagem ao Dia da Conquista do Voto Feminino";"Sessão Não Deliberativa Solene";"";"Plenário da Câmara dos Deputados";"";"";""
"59364";"https://dadosabertos.camara.leg.br/api/v2/eventos/59364";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1861366";"2020-03-05T10:28:35";"2020-03-05T12:00:51";"Encerrada (Final)";"Audiência Pública sobre ""Facilitação de Investimentos em Startups: medidas regulatórias para incentivar e dar segurança jurídica a investidores em modelos disruptivos de negócios"".

Convidados com presença confirmada:
Tomas Neiva - Sócio da NBF Advogados. Req 3/2020;
Claudio Gonçalves Maes  - Gerente de Desenvolvimento de Normas da Comissão de Valores Mobilários - CVM. Req 3/2020; 
Luiz Eugenio Figueiredo - Coordenador do Comitê de Regulamentação da Associação  Brasileira de Private Equity e Venture Capital - ABVCAP. Req 3/2020;
Gabriela Capobianco Palhares - Pesquisadora do Observatório da Inovação e Competitividade IEA/USP. Req 4/2020.

(REQ 3/2020 PLP14619, do deputado Paulo Ganime; REQ 4/2020 PLP14619, do deputado Rodrigo Coelho)";"Audiência Pública";"";"Anexo II, Plenário 07";"";"";""
"59427";"https://dadosabertos.camara.leg.br/api/v2/eventos/59427";"";"2020-03-05T09:20:00";"2020-03-05T10:23:00";"Encerrada";"Homenagem aos Oitenta Anos da Igreja Assembleia de Deus em Anápolis";"Sessão Não Deliberativa Solene";"";"Plenário da Câmara dos Deputados";"";"";""
"59426";"https://dadosabertos.camara.leg.br/api/v2/eventos/59426";"";"2020-03-05T09:01:00";"2020-03-05T11:40:00";"Encerrada";"Sessão Deliberativa Extraordinária";"Sessão Deliberativa";"";"Plenário da Câmara dos Deputados";"";"";""
"59412";"https://dadosabertos.camara.leg.br/api/v2/eventos/59412";"";"2020-03-04T15:00:00";"";"Cancelada";"Recepção ao Presidente da Câmara dos Deputados da Nação Argentina, Deputado Sergio Massa";"Sessão Não Deliberativa Solene";"";"Plenário da Câmara dos Deputados";"";"";""
"59411";"https://dadosabertos.camara.leg.br/api/v2/eventos/59411";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1861814";"2020-03-04T15:00:00";"";"Encerrada (Termo)";"Deliberação dos requerimentos apresentados até as 19 horas do dia 03/03/2020.";"Reunião Deliberativa";"";"Anexo II, Plenário 16";"";"";""
"59407";"https://dadosabertos.camara.leg.br/api/v2/eventos/59407";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1861708";"2020-03-04T17:53:44";"2020-03-04T18:16:41";"Encerrada (Final)";"I - Audiência Pública com a participação das seguintes autoridades:


-Antonio Roque Pedreira Júnior, Chefe de Gabinete do Ministro do Meio Ambiente - MMA  (Req. 09/2020, do Dep. Rodrigo Agostinho);

-Samuel Vieira de Souza, Assessor do Ministério do Meio Ambiente - MMA  (Req. 09/2020, do Dep. Rodrigo Agostinho);

-Olivaldi Alves Borges Azevedo, Instituto Brasileiro de Meio Ambiente e Recursos Naturais Renováveis - IBAMA (Req. 09/2020, do Dep. Rodrigo Agostinho);

-Rodolfo Henrique de Saboia, Contra-Almirante da Marinha do Brasil e Coordenação Operacional do Grupo de Acompanhamento e Avaliação - GAA/Marinha do Brasil (Req. 23/2019, do Dep. Adolfo Viana e Req. 09/2020, do Dep. Rodrigo Agostinho); 

-Moisés Vieira Pinto,  Agência Nacional de Petróleo, Gás Natural e Biocombustíveis - ANP,  Especialista em Geologia e Geofísica do Petróleo e Gás Natural, em substituição a  Luciene Ferreira Pedrosa, Agência Nacional de Petróleo, Gás Natural e Biocombustíveis - ANP (Req. 09/2020, do Dep. Rodrigo Agostinho);

-Robson José Calixto, Analista Ambiental da Secretaria de Qualidade Ambiental do Ministério do Meio Ambiente  (Req. 09/2020, do Dep. Rodrigo Agostinho); e

-André Felisberto França, Secretário de Qualidade Ambiental do Ministério do Meio Ambiente - MMA  (Req. 33/2019, do Dep. João H. Campos).";"Reunião Deliberativa";"";"Anexo II, Plenário 08";"";"";""
"59414";"https://dadosabertos.camara.leg.br/api/v2/eventos/59414";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1861925";"2020-03-04T14:46:00";"2020-03-04T15:48:53";"Encerrada (Final)";"Audiência Pública e Deliberação de Requerimentos apresentados até às 18h da véspera da reunião.

Audiência Pública

Convidada:
Luiza Cristina Fonseca Frischeisen, Subprocuradora-Geral da República e Coordenadora da 2ª CCR -  Criminal do Ministério Público Federal - Req. 5/20 (confirmada).

Requerimento atendido:
REQ 5/20 - Dep. Hildo Rocha (MDB/MA).";"Reunião Deliberativa";"";"Anexo II, Plenário 03";"";"";""
"59347";"https://dadosabertos.camara.leg.br/api/v2/eventos/59347";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1859880";"2020-03-04T14:31:11";"2020-03-04T16:42:22";"Encerrada (Final)";"I - Deliberação de requerimentos;

II - Audiência pública:

ANTÔNIO BARRA TORRES, Diretor-Presidente da Agência Nacional de Vigilância Sanitária - ANVISA (confirmado) 

(Req. 2 e 7/20, Dep. Dr. Luiz Antonio Teixeira Jr e Jorge Solla)";"Reunião Deliberativa";"";"Anexo II, Plenário 15";"";"";""
"59340";"https://dadosabertos.camara.leg.br/api/v2/eventos/59340";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1859507";"2020-03-04T14:30:00";"";"Cancelada";"Discussão e Votação de Proposta";"Reunião Deliberativa";"";"Anexo II, Plenário 02";"";"";""
"59369";"https://dadosabertos.camara.leg.br/api/v2/eventos/59369";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1861556";"2020-03-04T15:08:47";"2020-03-04T15:15:58";"Encerrada (Final)";"Deliberação de Requerimentos";"Reunião Deliberativa";"";"Anexo II, Plenário 09";"";"";""
"59362";"https://dadosabertos.camara.leg.br/api/v2/eventos/59362";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1861250";"2020-03-04T14:48:22";"2020-03-04T15:30:53";"Encerrada";"PAUTA SUJEITA A ALTERAÇÕES

1 - Votação do Parecer Preliminar do Deputado Guilherme Derrite - PP/SP, Relator do Processo nº 13/19, referente à <A HREF=""https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1838919&filename=REP+14/2019"">Representação nº 14/19</A>, do Partido dos Trabalhadores - PT, em desfavor do Deputado Filipe Barros - PSL/PR;
(Vista concedida ao Deputado Célio Moura, em 12/02/20)
<A HREF=""https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra;jsessionid=F9D7298C12553ADDA34BA13E8F312412.proposicoesWeb2?codteor=1857900&filename=Tramitacao-REP+14/2019"">Parecer Preliminar do Relator</A>

<A HREF=""https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1862093&filename=Tramitacao-REP+14/2019"">Voto em Separado do Deputado Célio Moura</A>

2 - Apresentação, discussão e votação do Parecer Preliminar do Deputado Eduardo Costa - PTB/PA, Relator do Processo nº 11/19, referente à <A HREF=""https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1835504&filename=REP+12/2019"">Representação nº 12/19</A>, do Partido Social Liberal - PSL, em desfavor do Deputado Eduardo Bolsonaro - PSL/SP;

3 - Apresentação, discussão e votação do Parecer Preliminar do Deputado Hugo Leal - PSD/RJ, Relator do Processo nº 15/19, referente à <A HREF=""https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1842817&filename=REP+16/2019"">Representação nº 16/19</A>, do Partido Social Liberal - PSL, em desfavor da Deputada Carla Zambelli - PSL/SP;
<A HREF=""https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1853794&filename=Tramitacao-REP+16/2019"">Defesa Prévia</A>

4 - Apresentação, discussão e votação do Parecer Preliminar do Deputado Alexandre Leite - DEM/SP, Relator do Processo nº 16/19, referente à <A HREF=""https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1842818&filename=REP+17/2019"">Representação nº 17/19</A>, do Partido Social Liberal - PSL, em desfavor do Deputado Daniel Silveira - PSL/RJ;

5 - Apresentação, discussão e votação do Parecer Preliminar do Deputado Gilson Marques - NOVO/SC, Relator do Processo nº 17/19, referente à <A HREF=""https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1842849&filename=REP+18/2019"">Representação nº 18/19</A>, do Partido Social Liberal - PSL, em desfavor do Deputado Carlos Jordy - PSL/RJ;
<A HREF=""https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1846370&filename=Tramitacao-REP+18/2019"">Defesa Prévia</A>

6 - Apresentação, discussão e votação do Parecer Preliminar do Deputado Luiz Carlos - PSDB/AP, Relator do Processo nº 19/19, referente à <A HREF=""https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1842855&filename=REP+20/2019"">Representação nº 20/19</A>, do Partido Social Liberal - PSL, em desfavor do Deputado Filipe Barros - PSL/PR;";"Reunião Deliberativa";"";"Anexo II, Plenário 11";"";"";""
"59346";"https://dadosabertos.camara.leg.br/api/v2/eventos/59346";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1859876";"2020-03-04T14:00:00";"2020-03-04T14:30:00";"Encerrada";"Reunião interna de Trabalho com os membros da Comissão.";"Outro Evento";"";"Anexo II, Plenário 15";"";"";""
"59413";"https://dadosabertos.camara.leg.br/api/v2/eventos/59413";"";"2020-03-04T13:56:00";"2020-03-04T21:07:00";"Encerrada";"Sessão Deliberativa Extraordinária";"Sessão Deliberativa";"";"Plenário da Câmara dos Deputados";"";"";""
"59404";"https://dadosabertos.camara.leg.br/api/v2/eventos/59404";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1861626";"2020-03-04T11:00:00";"2020-03-04T11:51:00";"Encerrada (Final)";"1) WAGNER ROSÁRIO   Ministro
   Controladoria-Geral da União";"Diligência";"Setor de Autarquias Sul, Quadra 01, Bloco A, 9º andar, CGU.";"";"";"";""
"59356";"https://dadosabertos.camara.leg.br/api/v2/eventos/59356";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1860654";"2020-03-04T10:38:49";"2020-03-04T12:38:45";"Encerrada (Final)";"Audiência pública sobre ""Facilitação de Investimentos em Startups: medidas regulatórias para incentivar e dar segurança jurídica a investidores em modelos disruptivos de negócios"".
Convidados:
- Fabiana Kalil Fagundes Cardoso - Representante da Endeavor Brasil (Confirmada presença). REQ 3/2020;
- Renata Zanuto - Representante do Cubo Itaú (Presença não confirmada). REQ 3/2020;
- Raphael Braga - Superintendente da Área de Empreendedorismo e Investimento  da FINEP(Confirmada presença).  REQ 4/2020;
- Renata Mendes - Representante da Endeavor Brasil (Confirmada presença). REQ 3/2020;

(REQ 3/2020 PLP14619, do deputado Paulo Ganime; REQ 4/2020 PLP14619, do deputado Rodrigo Coelho)

Deliberação de requerimentos

(Pauta sujeita a alterações)";"Reunião Deliberativa";"";"Anexo II, Plenário 07";"";"";""
"59366";"https://dadosabertos.camara.leg.br/api/v2/eventos/59366";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1861437";"2020-03-04T09:30:00";"";"Cancelada";"Discussão e Votação do Parecer da Relatora, Deputada Professora Dorinha Seabra Rezende.";"Reunião Deliberativa";"";"Anexo II, Plenário 01";"";"";""
"59333";"https://dadosabertos.camara.leg.br/api/v2/eventos/59333";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1860879";"2020-03-03T16:00:00";"";"Cancelada";"I - Audiência Pública

Convidados: 

PEDRO ALBERTO BIGNELLI - Coordenador-Geral do Centro Nacional de Monitoramento e Informações Ambientais (CENIMA) do IBAMA (Req. nº 33/2019, Dep. João H. Campos);

RONALD BUSS DE SOUZA - Pesquisador do Instituto Nacional de Pesquisas Espaciais - INPE (Req. nº 34/2019, Dep. João H. Campos, e Req. nº 63/2019, Dep. Herculano Passos);

MARCUS SILVA - Professor de Oceanografia da Universidade Federal de Pernambuco - UFPE (Req. nº 13/2019, Dep. João H. Campos e Dep. Rodrigo Agostinho, e Req. nº 8/2020, Dep. Rodrigo Agostinho).

II - Requerimentos apresentados até as 18h do dia anterior à reunião.";"Reunião Deliberativa";"";"Anexo II, Plenário 10";"";"";""
"59361";"https://dadosabertos.camara.leg.br/api/v2/eventos/59361";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1861249";"2020-03-03T15:14:03";"2020-03-03T17:04:18";"Encerrada";"PAUTA SUJEITA A ALTERAÇÕES


1 - Discussão e Votação do Parecer Preliminar do Deputado Guilherme Derrite - PP/SP, Relator do Processo nº 13/19, referente à <A HREF=""https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1838919&filename=REP+14/2019"">Representação nº 14/19</A>, do Partido dos Trabalhadores - PT, em desfavor do Deputado Filipe Barros - PSL/PR;
(Vista concedida ao Deputado Célio Moura, em 12/02/20)
<A HREF=""https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra;jsessionid=F9D7298C12553ADDA34BA13E8F312412.proposicoesWeb2?codteor=1857900&filename=Tramitacao-REP+14/2019"">Parecer Preliminar do Relator</A>


2 - Apresentação, discussão e votação do Parecer Preliminar do Deputado Eduardo Costa - PTB/PA, Relator do Processo nº 11/19, referente à <A HREF=""https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1835504&filename=REP+12/2019"">Representação nº 12/19</A>, do Partido Social Liberal - PSL, em desfavor do Deputado Eduardo Bolsonaro - PSL/SP;

3 - Apresentação, discussão e votação do Parecer Preliminar do Deputado Hugo Leal - PSD/RJ, Relator do Processo nº 15/19, referente à <A HREF=""https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1842817&filename=REP+16/2019"">Representação nº 16/19</A>, do Partido Social Liberal - PSL, em desfavor da Deputada Carla Zambelli - PSL/SP;
<A HREF=""https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1853794&filename=Tramitacao-REP+16/2019"">Defesa Prévia</A>

4 - Apresentação, discussão e votação do Parecer Preliminar do Deputado Alexandre Leite - DEM/SP, Relator do Processo nº 16/19, referente à <A HREF=""https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1842818&filename=REP+17/2019"">Representação nº 17/19</A>, do Partido Social Liberal - PSL, em desfavor do Deputado Daniel Silveira - PSL/RJ;

5 - Apresentação, discussão e votação do Parecer Preliminar do Deputado Gilson Marques - NOVO/SC, Relator do Processo nº 17/19, referente à <A HREF=""https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1842849&filename=REP+18/2019"">Representação nº 18/19</A>, do Partido Social Liberal - PSL, em desfavor do Deputado Carlos Jordy - PSL/RJ;
<A HREF=""https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1846370&filename=Tramitacao-REP+18/2019"">Defesa Prévia</A>

6 - Apresentação, discussão e votação do Parecer Preliminar do Deputado Luiz Carlos - PSDB/AP, Relator do Processo nº 19/19, referente à <A HREF=""https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1842855&filename=REP+20/2019"">Representação nº 20/19</A>, do Partido Social Liberal - PSL, em desfavor do Deputado Filipe Barros - PSL/PR;

7 - Apresentação, discussão e votação do Parecer Preliminar do Deputado Tiago Mitraud - NOVO/MG, Relator do Processo nº 20/19, referente à <A HREF=""https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1842861&filename=REP+21/2019"">Representação nº 21/19</A>, do Partido Social Liberal - PSL, em desfavor do Deputado Bibo Nunes - PSL/RS.";"Reunião Deliberativa";"";"Anexo II, Plenário 11";"";"";""
"59354";"https://dadosabertos.camara.leg.br/api/v2/eventos/59354";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1860509";"2020-03-03T15:03:24";"2020-03-03T17:33:05";"Encerrada (Final)";"Convidados:
Pedro Ivo de Souza, Presidente da Associação Espírito-Santense do Ministério Público, representando a Associação Nacional dos Membros do Ministério Público - CONAMP - Req. 1/20 (confirmado);
Frederico Carlos Lang, Promotor de Justiça no Estado do Rio Grande do Sul - Req. 7/19 (confirmado);
Júlio César de Melo, Secretário-Geral do Ministério Público do Estado do Rio Grande do Sul, representando o Procurador-Geral de Justiça/RS, Fabiano Dallazen - Req. 7/19 (confirmado).

Requerimentos atendidos:
REQ 7/19 - Dep. Daniel Trzeciak (PSDB/RS);
REQ 1/20 - Dep. Marcelo Ramos (PL/AM).";"Audiência Pública";"";"Anexo II, Plenário 08";"";"";""
"59363";"https://dadosabertos.camara.leg.br/api/v2/eventos/59363";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1861260";"2020-03-03T14:54:09";"2020-03-03T17:53:44";"Encerrada (Final)";"I - Audiência Pública com a presença confirmada dos seguintes convidados:

- Coronel Ailton Cirilo da Silva, Presidente da Associação dos Oficiais da Polícia Militar e Corpo de Bombeiros Militar do Estado de Minas Gerais - AOPMBM (Req. 2/20);
- Subtenente Heder Martins de Oliveira, Presidente da Associação dos Praças Policiais e Bombeiros Militares de Minas Gerais (Req. 2/20);
- Marcos de Almeida Camargo, 
Presidente da Associação Nacional dos Peritos Criminais Federais 
(Req. 4/19); e
- Wladimir Sérgio Reale, Advogado Constitucionalista (Req. 24/19).";"Audiência Pública";"";"Anexo II, Plenário 09";"";"";""
"59337";"https://dadosabertos.camara.leg.br/api/v2/eventos/59337";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1859241";"2020-03-03T14:51:03";"2020-03-03T16:37:57";"Encerrada (Final)";"Audiência Pública e Deliberação de Requerimentos (recebidos até às 18h do dia anterior)

DENNYS ZSOLT -  Agrônomo, Engenheiro Agrônomo, mestrado em População, Território e Estatísticas Públicas pela Escola Nacional de Ciências Estatísticas - ENCE/IBGE, Diretor da Câmara Técnica das Ciências Agrárias da SBEC - Sociedade Brasileira dos Estudos da Cannabis (REQ 28 - Paulo Teixeira; REQ 30 -  Eduardo Costa; REQ 38 - Marcelo Freixo) - confirmado

LUIS EDUARDO RANGEL - Especialista do Ministério da Agricultura e Agropecuária - MAPA (REQ 13 - Eduardo Costa) - confirmado

PAULO FRAGA - Cientista Social, mestrado em Planejamento Urbano e Regional pela Universidade Federal do Rio de Janeiro (1995) e doutorado em Sociologia pela Universidade de São Paulo (2004) (REQ 17  - Eduardo Costa) - confirmado";"Reunião Deliberativa";"";"Anexo II, Plenário 03";"";"";""
"59406";"https://dadosabertos.camara.leg.br/api/v2/eventos/59406";"";"2020-03-03T14:32:00";"2020-03-04T21:30:00";"Encerrada";"DELIB. DOS VETOS 47, 48, 50, 51, 52, 53, 54 E 55/2019.";"Outro Evento";"";"Plenário da Câmara dos Deputados";"";"";""
"59402";"https://dadosabertos.camara.leg.br/api/v2/eventos/59402";"";"2020-03-03T14:00:00";"";"Cancelada";"Sessão Deliberativa Extraordinária";"Sessão Deliberativa";"";"Plenário da Câmara dos Deputados";"";"";""
"59410";"https://dadosabertos.camara.leg.br/api/v2/eventos/59410";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1861775";"2020-03-03T14:00:00";"";"Cancelada";"Deliberação de requerimentos";"Reunião Deliberativa";"";"Anexo II, Plenário 08";"";"";""
"59355";"https://dadosabertos.camara.leg.br/api/v2/eventos/59355";"https://www.camara.gov.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=1860612";"2020-03-03T10:39:05";"2020-03-03T13:18:42";"Encerrada";"Aspectos conceituais sobre transferência de renda para redução da pobreza e desigualdade.

Convidados:
MARCELO NERI
Diretor do FGV Social e professor da Fundação Getúlio Vargas - FGV EPGE

FLORIANO PESARO 
Sociólogo e Cientista Social

PEDRO FERREIRA DE SOUZA 
Pesquisador do Instituto de Pesquisa Econômica Aplicada - IPEA 

MARIA HELENA LAVINAS DE MORAIS (videoconferência)
Professora e pesquisadora

(Requerimentos nº 1/19 e 18/20, do Dep. Eduardo Barbosa; e 2/20, da Dep. Tabata Amaral)";"Reunião Deliberativa";"";"Anexo II, Plenário 14";"";"";""
